cow_id,rfid_tag,breed,date_of_birth,acquisition_date,farm_code,region,health_status,feed_program,weight_kg,lactation_number,avg_daily_yield_liters,is_pregnant,vaccination_status,last_vet_check,milk_fat_pct,milk_protein_pct,somatic_cell_count,is_active,notes
5234408,RF638716016,Jersey,2018-03-02,2020-07-21,FARM-026,East Java,Fair,Hay-Based,414.8,6,30.03,No,Up-to-date,2024-08-18,3.49,2.83,352678,Yes,High performer
8576751,RF288458202,Holstein,2021-08-11,2023-12-17,FARM-038,North Sumatra,Good,Concentrate Rich,565.2,1,30.49,No,Up-to-date,2023-01-22,5.36,4.01,696191,Yes,None
7560950,RF869063092,Jersey,2013-10-07,2016-11-07,FARM-035,Yogyakarta,Fair,Standard Mix,386.6,3,21.77,No,Up-to-date,2024-02-21,3.84,3.49,509501,Yes,Low yield alert
7266039,RF494082552,Jersey,2015-11-15,2020-08-16,FARM-033,Bali,Good,Concentrate Rich,478.8,3,20.63,Yes,Up-to-date,2023-10-01,4.09,4.15,457045,Yes,Low yield alert
8085252,RF710214861,Holstein,2021-04-29,2022-04-29,FARM-016,East Java,Under Treatment,Premium Silage,535.4,2,29.65,No,Up-to-date,2023-10-22,3.21,3.46,483250,Yes,Excellent genetics
6840069,RF875959301,Jersey,2017-05-10,2020-05-23,FARM-023,Central Java,Excellent,Organic Blend,418.0,2,20.77,No,Overdue,2024-09-25,5.26,3.51,440863,Yes,High performer
9953043,RF224521209,Ayrshire,2021-01-19,2023-10-24,FARM-004,Yogyakarta,Good,Hay-Based,400.3,2,20.5,Yes,Up-to-date,2024-03-25,5.0,4.12,440907,Yes,None
3530518,RF940642562,Brown Swiss,2018-01-03,2020-05-21,FARM-028,Aceh,Fair,Premium Silage,349.9,5,29.48,No,Up-to-date,2024-02-08,4.72,3.28,756364,Yes,Low yield alert
8052503,RF155460563,Holstein,2017-09-07,2022-07-16,FARM-036,East Java,Good,Premium Silage,639.1,1,26.95,Yes,Overdue,2024-03-26,3.7,3.91,252142,Yes,Low yield alert
9428760,RF250948490,Ayrshire,2012-03-14,2014-12-14,FARM-030,West Java,Excellent,Concentrate Rich,416.2,3,21.31,Yes,Overdue,2024-03-17,3.39,3.16,395062,Yes,Monitor closely
8707870,RF743920834,Jersey,2012-08-28,2015-02-09,FARM-011,East Java,Excellent,Hay-Based,323.7,2,11.31,No,Up-to-date,2024-11-28,3.32,3.2,202793,Yes,High performer
6512415,RF895116442,Jersey,2012-08-09,2014-11-24,FARM-015,West Java,Good,Hay-Based,405.7,1,26.79,No,Up-to-date,2024-11-08,4.52,3.9,570822,Yes,Excellent genetics
3137316,RF667479059,Brown Swiss,2018-07-20,2022-11-30,FARM-015,Yogyakarta,Excellent,Standard Mix,433.3,2,17.74,No,Overdue,2024-07-05,3.99,3.63,336065,Yes,Excellent genetics
4054824,RF500650606,Holstein,2016-07-13,2018-05-05,FARM-033,East Java,Good,Organic Blend,582.9,2,30.58,No,Up-to-date,2023-10-11,5.19,4.13,774630,Yes,Recovering
7331639,RF915585721,Holstein,2015-02-12,2019-10-23,FARM-030,Aceh,Under Treatment,Organic Blend,612.6,3,30.89,Yes,Up-to-date,2023-05-13,3.58,3.46,129191,Yes,Low yield alert
5070650,RF432092364,Montbéliarde,2021-03-11,2023-02-27,FARM-035,West Java,Good,Hay-Based,423.8,1,11.61,Yes,Up-to-date,2023-12-18,5.18,3.97,235794,Yes,Monitor closely
7331646,RF833190759,Brown Swiss,2014-03-05,2017-09-28,FARM-021,Central Java,Poor,Organic Blend,379.6,3,17.6,No,Partial,2023-12-07,5.13,3.03,660744,No,Monitor closely
7724865,RF590142894,Jersey,2019-10-31,2023-05-16,FARM-019,Central Java,Fair,Standard Mix,487.1,1,27.85,Yes,Up-to-date,2024-12-21,4.67,3.22,253094,Yes,None
5398338,RF827836426,Ayrshire,2015-10-08,2018-04-25,FARM-028,Bali,Fair,Pasture-Fed,491.1,3,17.55,No,Up-to-date,2024-01-22,4.84,2.99,406098,Yes,Excellent genetics
4874049,RF427400977,Holstein,2021-05-01,2024-06-09,FARM-008,West Java,Poor,Standard Mix,535.8,2,36.97,No,Up-to-date,2023-09-02,5.27,4.06,618699,No,Low yield alert
1236808,RF159176711,Guernsey,2016-08-30,2018-11-20,FARM-003,North Sumatra,Excellent,Pasture-Fed,358.5,3,25.46,Yes,Up-to-date,2024-02-11,5.5,3.29,331177,Yes,None
3006281,RF298011492,Ayrshire,2013-10-26,2018-04-09,FARM-014,Bali,Fair,Standard Mix,395.6,1,18.32,Yes,Overdue,2023-08-07,3.91,3.94,669172,Yes,None
5693260,RF571654542,Jersey,2016-11-16,2018-12-21,FARM-025,West Java,Good,Hay-Based,375.6,1,17.34,Yes,Overdue,2024-08-03,3.2,3.29,734743,Yes,Low yield alert
4972370,RF891950593,Holstein,2016-08-08,2021-11-05,FARM-040,Central Java,Fair,Premium Silage,572.8,2,26.1,No,Up-to-date,2023-05-03,5.4,3.38,688910,Yes,Excellent genetics
7855954,RF996594310,Montbéliarde,2013-01-17,2015-10-14,FARM-019,Central Java,Fair,Hay-Based,421.0,4,17.6,Yes,Partial,2024-12-07,5.63,2.89,355376,Yes,Excellent genetics
4874066,RF915410798,Holstein,2020-03-31,2022-06-23,FARM-001,Central Java,Good,Hay-Based,511.8,2,25.06,No,Up-to-date,2024-01-24,5.15,2.95,785581,Yes,Recovering
1793880,RF543773933,Holstein,2012-03-13,2014-03-02,FARM-012,Bali,Excellent,Concentrate Rich,470.4,4,29.61,No,Overdue,2024-11-11,5.57,3.11,372733,Yes,None
6086491,RF278659481,Brown Swiss,2017-02-26,2021-02-18,FARM-039,Central Java,Fair,Premium Silage,482.2,1,19.27,No,Up-to-date,2024-08-07,4.8,3.52,331131,Yes,Recovering
8314717,RF183209495,Ayrshire,2020-12-01,2023-05-02,FARM-016,Central Java,Poor,Concentrate Rich,492.2,6,23.77,No,Up-to-date,2023-07-05,3.55,4.07,287717,Yes,Recovering
2940765,RF345304304,Guernsey,2020-01-10,2024-09-15,FARM-039,Bali,Excellent,Premium Silage,321.9,4,15.5,No,Up-to-date,2024-10-26,3.41,3.07,319477,Yes,Monitor closely
8019808,RF948803147,Ayrshire,2017-02-19,2018-07-28,FARM-016,West Java,Good,Concentrate Rich,405.5,2,11.91,Yes,Up-to-date,2024-06-08,3.69,3.11,701445,No,Monitor closely
4710242,RF793332048,Guernsey,2015-05-08,2019-06-04,FARM-005,West Java,Poor,Standard Mix,370.2,5,21.51,Yes,Overdue,2024-11-27,3.84,3.87,272175,Yes,Excellent genetics
6152035,RF895277246,Holstein,2021-07-23,2024-09-14,FARM-018,Central Java,Good,Standard Mix,477.8,3,25.31,Yes,Up-to-date,2024-09-09,4.05,3.77,470214,Yes,Low yield alert
4185957,RF844471163,Holstein,2019-11-02,2024-01-29,FARM-012,Yogyakarta,Under Treatment,Standard Mix,567.9,2,33.51,Yes,Up-to-date,2023-03-04,3.75,3.66,380888,Yes,Monitor closely
3301222,RF304641147,Holstein,2012-07-10,2015-11-28,FARM-025,East Java,Under Treatment,Hay-Based,615.4,1,35.12,Yes,Overdue,2024-11-18,5.49,3.61,744486,Yes,Low yield alert
9232235,RF618546704,Jersey,2021-12-15,2023-03-19,FARM-038,East Java,Fair,Premium Silage,428.1,1,19.58,No,Up-to-date,2024-07-03,4.76,2.85,98382,Yes,Low yield alert
5988206,RF919229430,Ayrshire,2019-09-08,2021-01-28,FARM-038,Bali,Excellent,Concentrate Rich,326.1,3,30.62,No,Up-to-date,2023-01-25,4.25,4.15,783360,Yes,Low yield alert
7200623,RF719846825,Brown Swiss,2018-04-11,2020-09-12,FARM-031,West Java,Good,Hay-Based,446.7,1,14.47,Yes,Up-to-date,2024-10-08,4.16,3.34,331909,No,Excellent genetics
4218734,RF976943030,Jersey,2021-09-20,2024-11-14,FARM-001,Aceh,Good,Premium Silage,531.4,1,7.9,No,Overdue,2023-09-08,4.52,3.65,72215,Yes,Recovering
8380275,RF429364169,Ayrshire,2019-02-20,2022-07-22,FARM-037,South Sulawesi,Good,Concentrate Rich,409.3,2,21.61,No,Up-to-date,2023-11-26,4.37,2.89,766153,Yes,High performer
5234550,RF193778486,Brown Swiss,2020-01-02,2022-03-22,FARM-024,Central Java,Under Treatment,Pasture-Fed,419.3,1,13.3,No,Up-to-date,2023-12-23,3.39,3.93,311445,Yes,Recovering
5529464,RF236742764,Jersey,2019-05-25,2020-10-03,FARM-005,Bali,Good,Standard Mix,485.3,1,23.62,No,Up-to-date,2024-12-12,5.7,3.43,477644,Yes,High performer
9363326,RF856293494,Holstein,2021-07-24,2024-05-10,FARM-004,East Java,Excellent,Premium Silage,541.7,2,13.74,Yes,Overdue,2024-03-12,5.7,2.86,110312,Yes,Monitor closely
7069566,RF309022943,Holstein,2021-04-01,2022-01-24,FARM-030,East Java,Fair,Organic Blend,549.1,2,24.14,No,Up-to-date,2023-03-07,4.03,3.27,158113,Yes,High performer
9985927,RF966528599,Jersey,2015-05-28,2017-06-18,FARM-001,East Java,Fair,Pasture-Fed,381.1,4,9.7,Yes,Partial,2023-05-06,5.56,3.69,668200,Yes,Low yield alert
9953163,RF760202846,Holstein,2019-03-27,2022-02-19,FARM-021,North Sumatra,Fair,Premium Silage,674.7,4,29.25,No,Up-to-date,2024-05-03,5.04,3.12,108172,Yes,Excellent genetics
9822092,RF382963996,Holstein,2018-12-18,2023-03-06,FARM-020,Bali,Fair,Hay-Based,582.4,1,30.45,No,Partial,2024-08-11,5.0,2.98,375950,Yes,None
5332877,RF315416027,Montbéliarde,2018-11-13,2020-03-18,FARM-037,Central Java,Excellent,Concentrate Rich,492.7,5,15.48,Yes,Up-to-date,2024-06-02,3.92,3.04,624468,Yes,None
2678672,RF643929733,Ayrshire,2016-11-15,2021-11-06,FARM-030,West Java,Good,Pasture-Fed,372.9,1,8.24,Yes,Partial,2024-06-25,3.79,3.28,449060,Yes,High performer
4644760,RF533742642,Jersey,2017-02-21,2020-11-02,FARM-022,Yogyakarta,Poor,Standard Mix,481.2,1,19.47,No,Up-to-date,2024-10-10,4.1,2.82,462822,Yes,None
4349848,RF271215783,Holstein,2015-06-25,2020-06-29,FARM-005,Central Java,Excellent,Premium Silage,451.6,2,27.44,No,Up-to-date,2023-05-25,5.4,3.82,267922,No,None
4906904,RF889649526,Jersey,2019-10-11,2023-09-28,FARM-001,Aceh,Good,Hay-Based,448.4,1,18.56,Yes,Up-to-date,2023-12-05,4.42,3.5,777791,Yes,Excellent genetics
8871835,RF375408362,Guernsey,2012-04-09,2013-06-15,FARM-031,West Java,Poor,Standard Mix,469.2,3,17.93,No,Up-to-date,2024-01-09,4.93,3.69,632075,Yes,Excellent genetics
2449308,RF401192276,Guernsey,2013-01-01,2017-07-02,FARM-036,Yogyakarta,Excellent,Organic Blend,483.4,3,22.59,No,Up-to-date,2023-07-01,5.06,3.23,769619,Yes,Recovering
9854875,RF574835914,Holstein,2012-03-09,2014-04-03,FARM-032,Yogyakarta,Good,Standard Mix,659.8,3,32.17,No,Up-to-date,2024-12-01,3.79,3.87,454482,No,Excellent genetics
9428900,RF776244997,Holstein,2019-05-03,2023-01-30,FARM-022,Yogyakarta,Poor,Pasture-Fed,615.3,2,26.63,Yes,Up-to-date,2024-04-07,5.28,2.98,487176,Yes,None
4513701,RF499589729,Milking Shorthorn,2012-11-10,2018-05-02,FARM-032,Central Java,Excellent,Standard Mix,322.8,3,26.49,No,Up-to-date,2024-02-24,3.63,3.53,790958,No,Low yield alert
6021033,RF334339143,Jersey,2017-09-09,2021-10-08,FARM-037,Central Java,Excellent,Standard Mix,447.4,4,18.07,Yes,Partial,2023-11-03,4.63,3.41,605666,Yes,Recovering
2449322,RF214815265,Guernsey,2012-06-11,2014-06-11,FARM-025,South Sulawesi,Poor,Concentrate Rich,616.4,1,14.99,No,Partial,2024-08-07,4.5,4.05,634590,Yes,Low yield alert
2056117,RF333303546,Ayrshire,2020-04-24,2021-07-03,FARM-004,West Java,Excellent,Premium Silage,452.6,1,14.99,No,Up-to-date,2024-10-01,5.27,3.22,505381,Yes,High performer
7528399,RF755591694,Milking Shorthorn,2016-02-27,2018-10-27,FARM-025,Yogyakarta,Poor,Premium Silage,459.6,1,21.83,Yes,Up-to-date,2024-07-28,4.5,3.63,745221,Yes,Recovering
7069650,RF940054677,Brown Swiss,2017-09-20,2019-11-13,FARM-028,West Java,Excellent,Pasture-Fed,375.5,2,32.54,Yes,Up-to-date,2023-04-02,5.16,3.66,654101,Yes,Low yield alert
6283223,RF328217297,Jersey,2020-09-06,2022-06-29,FARM-008,Yogyakarta,Under Treatment,Standard Mix,414.9,2,20.07,Yes,Up-to-date,2024-07-30,5.1,3.18,644760,Yes,Excellent genetics
7954391,RF278389875,Holstein,2014-11-29,2018-08-28,FARM-029,West Java,Fair,Concentrate Rich,623.5,3,27.18,No,Up-to-date,2023-05-04,4.99,4.09,72812,Yes,Recovering
2547674,RF775263972,Jersey,2017-02-22,2021-01-19,FARM-019,West Java,Good,Organic Blend,422.5,2,16.33,No,Up-to-date,2023-11-18,3.38,3.7,198712,Yes,Monitor closely
7495644,RF790101036,Holstein,2012-06-20,2016-11-09,FARM-040,East Java,Good,Standard Mix,532.8,3,22.34,No,Up-to-date,2024-08-06,3.99,3.38,317198,Yes,None
5857259,RF507462168,Jersey,2013-03-08,2018-02-22,FARM-030,Bali,Fair,Concentrate Rich,408.1,2,28.9,No,Up-to-date,2024-12-30,5.06,3.99,644538,Yes,High performer
2514923,RF278496513,Guernsey,2020-07-25,2023-09-18,FARM-014,Bali,Good,Standard Mix,484.1,5,17.05,No,Partial,2024-08-08,4.0,2.88,59408,Yes,High performer
4546544,RF914916715,Ayrshire,2014-05-03,2018-04-10,FARM-029,East Java,Good,Standard Mix,453.3,3,24.23,No,Up-to-date,2024-04-01,4.32,3.77,240637,No,Excellent genetics
5431282,RF471665358,Holstein,2013-06-12,2016-02-29,FARM-013,East Java,Good,Premium Silage,449.0,5,26.08,No,Up-to-date,2024-05-09,5.01,3.65,177572,Yes,High performer
9461748,RF961993899,Guernsey,2013-04-23,2015-06-17,FARM-013,East Java,Excellent,Concentrate Rich,400.4,4,25.8,No,Up-to-date,2023-11-30,5.46,3.0,147705,Yes,Recovering
6086650,RF490970637,Holstein,2015-01-18,2019-11-06,FARM-030,Central Java,Excellent,Premium Silage,371.4,4,21.19,No,Partial,2024-09-18,4.98,3.75,749770,Yes,Excellent genetics
9068540,RF289253651,Brown Swiss,2015-11-08,2020-10-18,FARM-040,West Java,Fair,Premium Silage,469.6,3,20.98,No,Up-to-date,2024-10-11,5.44,3.77,389813,Yes,Low yield alert
4087809,RF805313399,Ayrshire,2021-08-13,2024-02-10,FARM-039,Aceh,Fair,Concentrate Rich,313.0,1,28.8,No,Up-to-date,2023-01-16,4.96,4.0,722142,Yes,None
8413185,RF992474658,Milking Shorthorn,2018-04-08,2020-08-05,FARM-012,Central Java,Excellent,Hay-Based,488.6,3,23.62,No,Up-to-date,2023-07-28,3.67,4.01,547094,Yes,Low yield alert
3563536,RF436005985,Guernsey,2015-06-22,2019-09-17,FARM-018,East Java,Under Treatment,Premium Silage,475.4,3,14.39,No,Partial,2023-09-13,3.53,3.49,551088,Yes,Excellent genetics
1368085,RF387752245,Guernsey,2016-04-28,2018-09-01,FARM-036,Yogyakarta,Good,Pasture-Fed,357.6,2,19.46,Yes,Up-to-date,2023-12-28,3.36,3.15,398324,Yes,Recovering
4251673,RF863817573,Holstein,2014-03-31,2019-03-26,FARM-026,Yogyakarta,Excellent,Hay-Based,578.1,2,21.57,Yes,Up-to-date,2023-07-05,5.31,4.08,56136,Yes,Monitor closely
2940955,RF646818901,Holstein,2020-04-01,2023-02-14,FARM-002,West Java,Fair,Standard Mix,585.9,2,30.17,Yes,Up-to-date,2023-06-17,3.36,2.91,368801,Yes,Monitor closely
7102492,RF496736505,Guernsey,2014-10-23,2017-01-04,FARM-004,Central Java,Excellent,Concentrate Rich,315.3,2,27.27,Yes,Up-to-date,2023-11-14,4.1,3.46,641599,No,Monitor closely
5464094,RF579348737,Brown Swiss,2021-12-11,2023-05-24,FARM-007,Yogyakarta,Excellent,Premium Silage,484.3,3,28.8,Yes,Up-to-date,2024-10-20,3.42,3.38,109318,Yes,High performer
5595168,RF385370427,Holstein,2019-05-31,2024-07-10,FARM-004,North Sumatra,Fair,Standard Mix,565.6,3,23.06,Yes,Up-to-date,2024-11-01,4.72,3.46,126851,Yes,Recovering
8773665,RF147692690,Montbéliarde,2015-11-27,2017-06-14,FARM-040,West Java,Poor,Standard Mix,432.6,2,26.87,No,Up-to-date,2023-09-09,3.73,3.39,354272,Yes,High performer
4349987,RF695173454,Holstein,2020-12-08,2024-09-10,FARM-015,Central Java,Excellent,Concentrate Rich,630.2,6,31.85,No,Up-to-date,2024-01-02,5.78,3.07,793597,No,High performer
3924009,RF494193608,Jersey,2016-12-01,2020-01-08,FARM-024,North Sumatra,Under Treatment,Concentrate Rich,440.8,5,22.37,No,Partial,2024-02-27,4.72,2.93,696959,No,Excellent genetics
6807596,RF111877844,Brown Swiss,2015-03-29,2015-11-20,FARM-031,North Sumatra,Poor,Organic Blend,481.3,4,19.78,Yes,Up-to-date,2024-07-25,3.91,3.2,756187,Yes,None
3072044,RF964488329,Holstein,2016-06-17,2019-10-27,FARM-016,Aceh,Good,Premium Silage,680.5,6,24.74,No,Up-to-date,2024-05-09,5.14,3.83,265347,Yes,High performer
7069742,RF425298843,Milking Shorthorn,2020-02-06,2022-07-09,FARM-036,Central Java,Excellent,Standard Mix,369.2,2,16.98,No,Overdue,2024-07-23,4.32,3.98,207321,Yes,Low yield alert
6021168,RF401988301,Guernsey,2015-05-16,2017-11-29,FARM-025,Yogyakarta,Fair,Premium Silage,386.1,4,11.11,Yes,Up-to-date,2024-07-30,4.19,3.5,570106,Yes,Low yield alert
9527346,RF455652015,Jersey,2016-09-18,2019-11-29,FARM-017,West Java,Fair,Concentrate Rich,416.6,2,22.55,No,Up-to-date,2024-01-11,3.84,3.78,508717,Yes,Recovering
8478776,RF167019727,Jersey,2015-06-08,2020-03-11,FARM-038,Yogyakarta,Excellent,Standard Mix,405.8,3,19.94,No,Up-to-date,2023-07-13,4.24,3.27,513332,Yes,Excellent genetics
5955645,RF205102519,Guernsey,2012-05-28,2016-12-20,FARM-040,Central Java,Good,Standard Mix,441.5,1,25.1,Yes,Overdue,2024-08-14,3.39,3.53,63916,Yes,Monitor closely
2809919,RF199726314,Brown Swiss,2019-11-12,2022-03-23,FARM-025,West Java,Excellent,Concentrate Rich,394.3,4,21.72,No,Up-to-date,2024-08-05,3.58,3.99,538339,Yes,Excellent genetics
7299138,RF413133287,Brown Swiss,2020-02-27,2024-12-26,FARM-035,East Java,Good,Organic Blend,429.5,5,20.21,No,Up-to-date,2024-06-08,4.1,3.02,780593,Yes,Recovering
7659586,RF187736891,Holstein,2014-10-06,2017-12-04,FARM-026,West Java,Excellent,Pasture-Fed,473.2,2,30.16,Yes,Up-to-date,2023-01-14,4.22,3.15,169193,No,Low yield alert
4644931,RF300182723,Guernsey,2018-11-04,2022-03-24,FARM-003,South Sulawesi,Good,Standard Mix,375.8,5,18.88,No,Up-to-date,2024-08-18,3.47,2.82,249544,Yes,Monitor closely
2777158,RF607361008,Milking Shorthorn,2016-03-06,2018-07-23,FARM-013,Central Java,Good,Premium Silage,502.5,3,23.95,Yes,Partial,2024-02-29,4.2,4.05,504506,No,Recovering
5365833,RF877623024,Holstein,2012-07-15,2014-08-23,FARM-002,North Sumatra,Excellent,Hay-Based,402.1,1,28.31,No,Up-to-date,2023-02-27,5.62,3.45,84651,Yes,Recovering
7725129,RF544703944,Holstein,2018-09-19,2021-01-18,FARM-036,West Java,Excellent,Standard Mix,610.2,1,27.23,No,Up-to-date,2024-04-15,4.54,3.52,119605,Yes,Recovering
8151117,RF411957494,Guernsey,2015-02-22,2017-12-06,FARM-017,Central Java,Good,Organic Blend,458.1,1,17.35,No,Up-to-date,2023-07-20,5.4,3.42,448581,Yes,Monitor closely
6643798,RF545687788,Guernsey,2014-05-25,2014-11-26,FARM-026,Central Java,Excellent,Standard Mix,358.1,4,20.87,No,Overdue,2023-10-10,4.77,4.12,203874,Yes,Low yield alert
2515030,RF528551846,Normande,2018-09-06,2021-04-14,FARM-012,Central Java,Good,Standard Mix,545.3,4,9.34,No,Overdue,2024-04-11,4.3,3.45,623949,Yes,High performer
7397463,RF471360838,Jersey,2014-09-11,2017-09-27,FARM-022,East Java,Good,Standard Mix,500.9,4,26.05,No,Up-to-date,2024-11-07,3.29,2.98,740909,Yes,Recovering
4776024,RF681654567,Jersey,2015-10-20,2019-07-10,FARM-029,Yogyakarta,Excellent,Concentrate Rich,383.6,1,11.78,Yes,Up-to-date,2023-08-08,4.13,3.13,451874,No,None
6185050,RF959787345,Brown Swiss,2015-06-25,2017-12-01,FARM-025,West Java,Excellent,Pasture-Fed,447.8,5,12.13,No,Up-to-date,2024-12-13,3.72,3.38,750216,Yes,Excellent genetics
4120669,RF145661147,Jersey,2018-08-13,2019-07-23,FARM-011,West Java,Excellent,Standard Mix,426.6,1,19.28,Yes,Up-to-date,2023-12-25,3.78,3.93,718944,Yes,None
3498085,RF446489856,Ayrshire,2012-03-25,2016-03-25,FARM-025,East Java,Excellent,Concentrate Rich,462.0,3,16.18,No,Up-to-date,2023-11-18,4.16,2.8,586500,No,High performer
7659629,RF681178592,Holstein,2021-12-26,2022-10-22,FARM-008,Bali,Good,Concentrate Rich,560.2,4,29.16,No,Up-to-date,2023-08-07,5.46,3.83,256427,Yes,Excellent genetics
3563646,RF273869912,Holstein,2019-06-09,2024-04-02,FARM-036,West Java,Good,Standard Mix,633.1,6,32.1,No,Overdue,2024-04-14,3.27,2.81,313622,No,High performer
4186247,RF881708506,Brown Swiss,2012-07-22,2016-12-24,FARM-035,Central Java,Good,Standard Mix,425.1,4,15.39,Yes,Up-to-date,2023-10-25,5.76,4.13,482588,Yes,Low yield alert
4776077,RF387715295,Jersey,2017-02-11,2022-06-16,FARM-023,Yogyakarta,Excellent,Pasture-Fed,496.4,1,10.06,No,Up-to-date,2024-03-14,3.59,4.07,158196,No,Recovering
2515088,RF807584232,Jersey,2015-05-13,2017-08-16,FARM-034,Central Java,Excellent,Organic Blend,437.0,1,19.27,Yes,Up-to-date,2024-03-17,4.67,3.05,752044,Yes,High performer
8478868,RF574312962,Ayrshire,2021-10-15,2024-01-16,FARM-026,East Java,Poor,Standard Mix,457.8,1,21.54,No,Up-to-date,2024-07-09,4.23,2.89,411704,Yes,Recovering
1826965,RF266743589,Guernsey,2020-09-03,2021-12-08,FARM-025,Central Java,Good,Concentrate Rich,547.9,2,18.37,Yes,Up-to-date,2024-05-24,5.47,4.1,225478,Yes,Recovering
3334293,RF773732240,Brown Swiss,2016-04-29,2019-05-29,FARM-008,East Java,Excellent,Hay-Based,456.2,3,27.87,No,Up-to-date,2024-08-30,5.2,2.81,472876,Yes,High performer
4579482,RF676173522,Holstein,2019-04-20,2022-05-03,FARM-012,Central Java,Good,Standard Mix,580.8,4,22.84,No,Overdue,2023-06-04,5.62,3.07,336391,Yes,Excellent genetics
2973853,RF177315771,Jersey,2016-12-19,2017-12-12,FARM-002,Yogyakarta,Excellent,Standard Mix,398.8,5,12.25,No,Up-to-date,2024-06-08,3.84,3.87,108420,Yes,Monitor closely
8741026,RF834575191,Jersey,2016-06-03,2020-06-10,FARM-014,West Java,Excellent,Standard Mix,319.6,6,19.23,No,Partial,2023-03-26,4.14,3.81,795261,Yes,High performer
3137710,RF521656865,Ayrshire,2021-11-17,2022-10-26,FARM-040,East Java,Good,Hay-Based,488.1,3,13.47,No,Up-to-date,2024-12-17,4.87,4.03,416649,Yes,None
5365936,RF357633115,Holstein,2021-07-14,2023-05-06,FARM-022,Central Java,Good,Pasture-Fed,528.9,2,25.11,No,Up-to-date,2023-08-22,3.56,3.41,772389,Yes,Recovering
5431477,RF406814179,Ayrshire,2018-02-18,2022-01-06,FARM-021,Central Java,Poor,Standard Mix,457.6,3,17.4,Yes,Overdue,2023-09-25,4.57,3.77,588299,Yes,Excellent genetics
9625782,RF962690752,Montbéliarde,2015-02-20,2016-01-24,FARM-024,North Sumatra,Excellent,Standard Mix,458.8,1,21.48,No,Up-to-date,2024-03-22,5.52,3.73,120291,No,Low yield alert
7004341,RF867760969,Jersey,2015-12-05,2018-10-21,FARM-004,East Java,Excellent,Concentrate Rich,488.6,4,22.97,No,Up-to-date,2024-05-02,4.05,2.91,279412,Yes,None
5234874,RF784775762,Montbéliarde,2018-02-26,2021-07-26,FARM-029,West Java,Fair,Premium Silage,357.4,1,26.57,No,Up-to-date,2024-11-13,4.07,3.61,290815,Yes,High performer
7561407,RF344580327,Milking Shorthorn,2014-09-29,2016-09-30,FARM-032,East Java,Fair,Pasture-Fed,466.1,2,24.6,No,Up-to-date,2024-03-23,4.95,2.85,398693,Yes,Excellent genetics
9035971,RF267845696,Ayrshire,2017-09-04,2022-08-27,FARM-010,East Java,Good,Concentrate Rich,376.8,1,22.52,No,Up-to-date,2023-06-25,4.45,3.33,112787,Yes,Excellent genetics
9396422,RF738385400,Holstein,2016-07-31,2019-06-08,FARM-014,Aceh,Good,Concentrate Rich,612.2,4,32.33,No,Up-to-date,2024-02-18,4.92,2.9,770427,Yes,Monitor closely
9822408,RF885218340,Holstein,2013-05-15,2016-08-04,FARM-036,East Java,Fair,Hay-Based,486.2,4,31.96,No,Up-to-date,2023-09-09,4.25,3.89,203946,Yes,Excellent genetics
7626953,RF109944016,Holstein,2018-10-23,2022-03-11,FARM-017,East Java,Good,Standard Mix,553.3,1,23.24,Yes,Up-to-date,2023-11-11,3.69,3.53,561326,No,Low yield alert
8478923,RF131718784,Holstein,2018-12-18,2019-12-14,FARM-020,East Java,Excellent,Concentrate Rich,630.8,4,29.3,No,Up-to-date,2024-11-16,5.17,4.16,730851,Yes,Recovering
1499339,RF831337908,Normande,2016-08-05,2018-06-03,FARM-021,East Java,Excellent,Premium Silage,387.5,1,15.58,Yes,Up-to-date,2023-03-23,4.78,3.46,598679,Yes,Recovering
7528651,RF424032234,Holstein,2012-04-07,2017-05-13,FARM-012,West Java,Excellent,Standard Mix,643.1,6,17.55,No,Up-to-date,2023-02-05,5.49,3.88,573373,Yes,Excellent genetics
9035982,RF548406118,Holstein,2012-05-12,2014-05-08,FARM-025,West Java,Excellent,Pasture-Fed,579.2,3,20.89,Yes,Partial,2023-09-30,3.38,3.0,277402,Yes,Excellent genetics
